,DATE_year,DATE_month,DATE_week,DATE_day,Hour,Minute,Temp(K),Humidity%,Pressure(atm),wind,Description,disposition
1142,2015,5,20,13,17,39,288.285,64.0,1042.0,3.0,14,1
1143,2015,5,20,14,20,30,292.5543333,52.0,1037.0,2.0,11,0
1144,2015,5,20,16,15,00,296.0205,78.0,1031.0,3.0,7,0
1145,2015,5,21,18,14,00,297.828,74.0,1032.0,3.0,13,5
1146,2015,5,21,18,14,00,297.828,74.0,1032.0,3.0,13,0
1147,2015,5,21,20,21,59,284.121,79.0,1032.0,2.0,10,4
1148,2015,5,21,23,16,30,291.8993333,53.0,1043.0,3.0,10,4
1149,2015,5,21,23,17,43,293.2086667,52.0,1043.0,3.0,10,5
1150,2015,5,21,23,20,30,295.334,47.0,1041.0,2.0,10,4
1151,2015,5,22,25,4,00,297.5513333,53.0,1031.0,5.0,13,4
1152,2015,5,22,26,8,00,291.4976667,94.0,1031.0,3.0,13,5
1153,2015,5,22,27,10,00,292.9066667,69.0,1030.0,3.0,14,4
1154,2015,5,22,27,13,30,295.206,66.0,1031.0,4.0,2,2
1155,2015,5,22,30,14,32,295.2746667,87.0,1030.0,2.0,10,2
1156,2015,6,23,2,0,00,287.783,78.0,1033.0,3.0,7,3
1157,2015,6,23,2,20,06,294.4953333,69.0,1031.0,2.0,14,3
1158,2015,6,23,6,12,28,292.55,78.0,1031.0,3.0,14,3
1159,2015,6,23,6,21,00,298.132,64.0,1029.0,1.0,14,2
1160,2015,6,23,7,19,15,302.5016667,63.0,1025.0,5.0,2,1
1161,2015,6,24,9,21,00,299.2785,79.0,1023.0,1.0,14,0
1162,2015,6,24,10,8,00,291.4923333,63.0,1023.0,2.0,14,3
1163,2015,6,24,10,18,47,302.182,60.0,1023.0,3.0,14,0
1164,2015,6,24,12,16,00,301.9023333,63.0,1025.0,5.0,13,1
1165,2015,6,24,14,18,00,300.1895,70.0,1029.0,4.0,11,1
1166,2015,6,25,15,18,29,299.9575,81.0,1029.0,4.0,10,2
1167,2015,6,25,16,10,38,298.9633333,71.0,1029.0,4.0,11,0
1168,2015,6,25,16,11,00,298.9836667,72.0,1029.0,4.0,0,1
1169,2015,6,25,16,23,00,297.6296667,88.0,1031.0,1.0,10,5
1170,2015,6,25,18,9,00,294.8275,95.0,1029.0,2.0,0,4
1171,2015,6,26,22,20,53,302.163,80.0,1026.0,4.0,10,3
1172,2015,6,26,23,18,00,297.598,91.0,1029.0,3.0,10,3
1173,2015,6,26,24,9,49,287.991,91.0,1005.0,1.0,14,2
1174,2015,6,26,26,12,00,294.4413619,83.0,1014.0,3.0,10,1
1175,2015,6,26,27,8,38,289.22,88.0,1008.0,5.0,9,5
1176,2015,6,27,30,8,52,290.74,93.0,1010.0,4.0,2,5
1177,2015,6,27,30,13,09,292.63,88.0,1011.0,3.0,0,5
1178,2015,7,27,1,10,39,289.28,87.0,1013.0,1.0,9,1
1179,2015,7,27,1,22,01,297.09,60.0,1012.0,1.0,11,5
1180,2015,7,27,3,4,07,294.08,68.0,1014.0,3.0,11,2
1181,2015,7,27,3,17,50,295.44,68.0,1013.0,4.0,12,2
1182,2015,7,27,3,21,00,296.17,69.0,1012.0,5.0,11,5
1183,2015,7,27,4,17,00,298.14,53.0,1018.0,1.0,14,0
1184,2015,7,28,7,7,52,297.78,83.0,1013.0,5.0,11,4
1185,2015,7,28,8,23,27,292.44,88.0,1017.0,1.0,7,4
1186,2015,7,28,9,10,00,294.97,88.0,1012.0,4.0,5,0
1187,2015,7,28,9,11,00,295.04,83.0,1012.0,6.0,10,0
1188,2015,7,28,10,22,48,296.43,64.0,1019.0,1.0,11,4
1189,2015,7,28,11,19,00,298.61,60.0,1021.0,3.0,11,5
1190,2015,7,28,12,21,11,301.76,58.0,1014.0,6.0,0,0
1191,2015,7,29,13,20,25,298.82,73.0,1008.0,5.0,13,5
1192,2015,7,29,14,14,07,299.89,78.0,1004.0,3.0,14,3
1193,2015,7,29,15,17,31,298.76,57.0,1015.0,2.0,0,4
1194,2015,7,29,15,20,00,299.71,57.0,1015.0,2.0,0,4
1195,2015,7,29,15,23,00,298.94,57.0,1015.0,2.0,0,3
1196,2015,7,29,16,15,08,295.08,68.0,1018.0,3.0,0,1
1197,2015,7,29,17,11,23,296.29,78.0,1012.0,4.0,14,1
1198,2015,7,29,17,17,20,303.77,62.0,1012.0,5.0,0,2
1199,2015,7,30,20,12,09,295.49,94.0,1012.0,2.0,9,5
1200,2015,7,30,21,18,15,300.42,48.0,1012.0,6.0,13,2
1201,2015,7,30,23,13,34,294.79,77.0,1018.0,1.0,14,1
1202,2015,7,30,26,12,53,296.17,88.0,1015.0,1.0,9,0
1203,2015,7,31,27,7,04,294.87,94.0,1014.0,2.0,9,2
1204,2015,7,31,27,14,07,297.26,88.0,1016.0,2.0,9,1
1205,2015,7,31,28,7,15,296.07,88.0,1016.0,1.0,9,0
1206,2015,7,31,28,12,45,296.37,83.0,1016.0,2.0,9,2
1207,2015,7,31,29,18,59,304.92,55.0,1015.0,3.0,13,2
1208,2015,7,31,31,18,30,303.04,37.0,1017.0,5.0,2,1
1209,2015,8,31,2,19,26,303.59,48.0,1013.0,6.0,13,1
1210,2015,8,32,8,15,12,298.48,61.0,1015.0,1.0,13,3
1211,2015,8,33,11,11,30,292.43,88.0,1015.0,3.0,9,4
1212,2015,8,33,11,16,24,297.61,65.0,1017.0,4.0,9,1
1213,2015,8,33,13,2,00,292.32,56.0,1019.0,2.0,14,4
1214,2015,8,33,13,13,01,292.25,72.0,1021.0,1.0,2,5
1215,2015,8,33,15,12,00,291.94,82.0,1021.0,1.0,9,4
1216,2015,8,33,16,18,00,300.2,78.0,1021.0,2.0,0,0
1217,2015,8,34,17,15,49,297.5084467,81.0,1020.0,1.0,0,2
1218,2015,8,34,18,17,00,300.14,69.0,1013.0,4.0,13,4
1219,2015,8,34,21,9,00,285.75,87.0,1019.0,2.0,14,0
1220,2015,8,34,21,15,00,297.2,43.0,1021.0,1.0,2,0
1221,2015,8,34,21,19,30,299.92,34.0,1021.0,1.0,2,2
1222,2015,8,34,22,19,00,299.1,41.0,1020.0,3.0,14,4
1223,2015,8,34,23,4,40,292.28,60.0,1017.0,2.0,11,2
1224,2015,8,34,23,15,00,298.64,69.0,1014.0,3.0,13,0
1225,2015,8,35,24,16,00,294.35,40.0,1017.0,6.0,2,4
1226,2015,8,35,24,17,48,295.09,40.0,1017.0,6.0,2,4
1227,2015,8,35,25,17,06,294.42,49.0,1018.0,5.0,0,2
1228,2015,8,35,26,16,00,295.1,60.0,1020.0,1.0,0,5
1229,2015,8,35,27,2,19,290.53,60.0,1020.0,3.0,7,3
1230,2015,8,35,28,16,30,297.46,47.0,1022.0,3.0,13,0
1231,2015,8,35,30,0,01,298.0671477,70.0,1023.0,2.0,10,2
1232,2015,9,36,1,9,30,293.46,93.0,1020.0,1.0,9,4
1233,2015,9,36,3,15,15,301.77,61.0,1017.0,4.0,14,0
1234,2015,9,37,7,19,09,306.1,36.0,1017.0,4.0,13,1
1235,2015,9,37,7,19,49,306.1,36.0,1017.0,4.0,13,1
1236,2015,9,37,9,19,00,295.65,83.0,1015.0,1.0,7,4
1237,2015,9,37,9,20,40,295.94,83.0,1015.0,1.0,7,3
1238,2015,9,37,10,12,19,288.95,87.0,1015.0,1.0,9,1
1239,2015,9,37,10,21,00,301.04,37.0,1012.0,2.0,0,4
1240,2015,9,37,11,21,00,290.74,88.0,1013.0,4.0,9,0
1241,2015,9,37,12,17,00,290.61,48.0,1015.0,6.0,13,2
1242,2015,9,37,12,20,00,292.06,39.0,1014.0,6.0,7,0
1243,2015,9,37,13,16,38,291.17,48.0,1019.0,4.0,13,4
1244,2015,9,38,14,20,47,298.01,29.0,1022.0,5.0,14,3
1245,2015,9,38,15,9,24,285.82,71.0,1024.0,2.0,14,1
1246,2015,9,38,15,16,36,298.15,41.0,1027.0,4.0,2,0
1247,2015,9,38,18,22,00,300.54,57.0,1012.0,5.0,0,2
1248,2015,9,38,19,13,00,292.48,94.0,1011.0,7.0,12,0
1249,2015,9,38,20,20,00,295.58,33.0,1021.0,4.0,14,0
1250,2015,9,39,21,17,41,295.06,40.0,1021.0,2.0,2,5
1251,2015,9,39,23,7,00,286.11,87.0,1024.0,1.0,14,2
1252,2015,9,39,23,17,00,299.31,36.0,1025.0,2.0,14,3
1253,2015,9,39,24,18,00,299.56,39.0,1023.0,2.0,2,0
1254,2015,9,39,27,13,45,290.71,82.0,1021.0,3.0,13,3
1255,2015,10,40,1,12,00,282.62,76.0,1020.0,6.0,0,0
1256,2015,10,40,2,0,14,286.8,54.0,1021.0,8.0,13,4
1257,2015,10,41,8,14,00,291.5,72.0,1019.0,2.0,4,1
1258,2015,10,41,9,14,55,290.47,77.0,1017.0,7.0,4,5
1259,2015,10,41,10,1,00,287.24,58.0,1021.0,7.0,5,1
1260,2015,10,41,11,12,00,279.73,87.0,1015.0,1.0,3,3
1261,2015,10,41,11,12,00,279.73,87.0,1015.0,1.0,3,0
1262,2015,10,42,14,13,00,281.6790000000001,75.0,1027.0,2.0,14,2
1263,2015,10,42,14,20,45,292.42,29.0,1016.0,5.0,4,0
1264,2015,10,42,16,20,14,288.1417073,32.0,1032.0,6.0,14,4
1265,2015,10,42,18,8,30,273.36,86.0,1030.0,2.0,14,0
1266,2015,10,43,21,3,30,286.84,47.0,1023.0,3.0,2,3
1267,2015,10,43,21,9,00,284.61,50.0,1023.0,3.0,0,4
1268,2015,10,43,21,10,15,284.69,54.0,1024.0,3.0,13,0
1269,2015,10,43,21,14,21,288.63,51.0,1025.0,5.0,0,5
1270,2015,10,44,30,11,39,280.1393884,81.0,1019.0,1.0,11,1
1271,2015,10,44,31,16,51,281.3749336,65.0,1014.0,4.0,11,2
1272,2015,11,45,2,10,48,279.88,86.0,1017.0,1.0,14,3
1273,2015,11,45,2,19,28,294.75,27.0,1017.0,3.0,14,3
1274,2015,11,45,4,9,46,283.54,93.0,1021.0,1.0,9,3
1275,2015,11,45,5,19,00,296.1328247,55.0,1018.0,5.0,0,3
1276,2015,11,45,5,19,54,296.1328247,55.0,1018.0,5.0,0,5
1277,2015,11,46,11,11,30,273.8152419,73.0,1023.0,2.0,14,2
1278,2015,11,46,11,18,30,287.14,51.0,1014.0,6.0,14,4
1279,2015,11,46,11,19,00,288.1322441000001,47.0,1013.0,6.0,14,2
1280,2015,11,46,12,9,00,287.3690309,80.0,998.0,8.0,11,4
1281,2015,11,47,16,17,14,284.74,37.0,1024.0,3.0,0,1
1282,2015,11,47,20,7,36,273.5063718,65.0,1024.0,3.0,14,2
1283,2015,11,47,20,15,00,275.3261335,43.0,1027.0,3.0,14,2
1284,2015,11,48,24,0,00,277.5874911,71.0,1020.0,3.0,14,1
1285,2015,11,48,24,22,30,284.4,40.0,1025.0,3.0,0,1
1286,2015,11,48,27,22,00,285.95,93.0,1024.0,2.0,9,0
1287,2015,12,49,1,17,40,280.5338824,92.0,1019.0,5.0,10,2
1288,2015,12,49,4,21,16,274.6,76.0,1036.0,2.0,11,4
1289,2015,12,52,22,18,15,279.6084767,92.0,1012.0,2.0,11,4
1290,2015,12,53,28,11,40,274.81,97.0,1019.0,10.0,9,3
1291,2014,8,31,1,0,01,298.09,57.0,1018.0,3.0,2,4
1292,2015,1,5,26,11,33,265.7956667,86.0,1028.0,3.0,8,4
1293,2015,3,12,16,2,00,284.2923333,66.0,1034.0,3.0,13,2
1294,2015,4,18,30,12,21,282.0445,58.0,1025.0,3.0,7,4
1295,2015,5,18,3,3,00,290.149,45.0,1030.0,2.0,13,0
1296,2015,5,21,19,9,23,286.4005,66.0,1034.0,3.0,7,4
1297,2015,6,24,9,14,57,294.855,91.0,1024.0,1.0,14,4
1298,2015,6,26,25,19,00,299.14,69.0,1015.0,3.0,19,3
1299,2015,7,27,1,11,35,288.91,88.0,1012.0,1.0,9,5
1300,2015,7,27,1,17,33,296.76,60.0,1014.0,1.0,11,2
1301,2015,7,28,12,21,02,301.76,58.0,1014.0,6.0,0,1
1302,2015,7,29,18,11,00,294.27,88.0,1014.0,2.0,13,2
1303,2015,7,31,30,19,00,302.28,39.0,1019.0,4.0,2,0
1304,2015,8,34,19,15,30,298.63,65.0,1009.0,6.0,0,2
1305,2015,8,36,31,3,05,294.97,78.0,1018.0,2.0,13,4
1306,2015,9,37,11,13,58,289.25,77.0,1014.0,5.0,7,5
1307,2015,9,40,28,17,21,299.34,54.0,1018.0,1.0,14,5
1308,2015,10,41,5,19,41,296.86,53.0,1020.0,2.0,14,2
1309,2015,10,41,9,9,00,290.97,77.0,1014.0,2.0,14,3
1310,2015,10,42,16,21,00,286.4798659,31.0,1031.0,5.0,14,5
1311,2015,11,45,8,13,40,273.86,67.0,1031.0,1.0,14,0
1312,2015,12,49,3,13,00,270.51,92.0,1024.0,2.0,14,1
1313,2014,4,18,30,9,00,284.757,76.0,1022.0,3.0,14,2
1314,2015,6,26,24,18,00,298.582,72.0,1006.0,1.0,13,3
1315,2015,7,30,21,19,30,301.01,42.0,1012.0,4.0,13,0
1316,2015,8,34,21,16,00,298.3,36.0,1022.0,1.0,2,0
1317,2015,8,34,23,13,00,292.92,82.0,1016.0,1.0,0,0
1318,2015,8,35,30,16,45,300.94,57.0,1019.0,5.0,13,1
1319,2015,9,36,6,17,01,304.91,40.0,1021.0,2.0,14,1
1320,2015,9,37,12,20,41,292.06,39.0,1014.0,6.0,7,0
1321,2015,10,40,3,13,00,281.25,87.0,1019.0,5.0,9,0
1322,2015,11,47,19,10,18,281.51,81.0,1011.0,4.0,14,3
1323,2016,1,1,6,19,12,278.2,48.0,1026.0,3.0,14,4
1324,2016,1,4,26,11,49,273.7910184,90.0,1013.0,8.0,7,0
1325,2016,1,4,26,13,00,273.7702062,90.0,1015.0,4.0,7,4
1326,2016,2,6,11,8,55,261.43,78.0,1021.0,1.0,11,4
1327,2016,2,7,20,16,08,286.263914,57.0,1015.0,9.0,14,2
1328,2016,2,7,20,16,15,286.263914,57.0,1015.0,9.0,14,0
1329,2016,2,7,20,18,00,290.9404087,40.0,1014.0,8.0,14,1
1330,2016,2,7,21,15,00,279.90515580000005,77.0,1016.0,5.0,13,0
1331,2016,2,7,21,15,50,279.90515580000005,77.0,1016.0,5.0,13,0
1332,2016,2,7,21,20,45,285.72,43.0,1015.0,4.0,2,4
1333,2016,2,8,24,11,44,274.04,97.0,997.0,5.0,9,0
1334,2016,3,10,8,18,05,294.48,56.0,1017.0,9.0,14,4
1335,2016,3,11,20,8,54,273.77135930000003,68.0,1024.0,3.0,7,4
1336,2016,3,11,20,15,36,276.5,47.0,1020.0,2.0,2,2
1337,2016,3,12,23,0,00,289.95,54.0,1007.0,8.0,14,2
1338,2016,3,12,25,17,12,276.017854,80.0,1019.0,2.0,7,1
1339,2016,3,13,31,8,00,287.04,82.0,1003.0,9.0,7,0
1340,2016,4,14,7,20,21,277.1886292,72.0,1005.0,6.0,7,0
1341,2016,4,15,14,15,30,286.76,46.0,1025.0,2.0,14,0
1342,2016,4,15,14,21,00,291.59,24.0,1021.0,5.0,2,1
1343,2016,4,15,15,20,42,296.59,28.0,1022.0,3.0,14,5
1344,2016,4,15,17,17,00,297.7789268,29.0,1030.0,3.0,14,1
1345,2016,4,16,21,2,00,292.03,67.0,1015.0,4.0,0,5
1346,2016,4,16,21,8,22,288.15,87.0,1013.0,5.0,9,0
1347,2016,4,16,23,21,00,291.75,45.0,1020.0,2.0,14,0
1348,2016,4,17,26,9,05,292.58,82.0,1008.0,5.0,13,1
1349,2016,4,17,29,17,00,289.15,59.0,1018.0,4.0,0,5
1350,2016,5,17,1,21,20,297.29,53.0,1012.0,4.0,0,1
1351,2016,5,18,4,14,00,283.36,81.0,1005.0,6.0,10,0
1352,2016,5,18,5,19,01,287.73,62.0,1013.0,5.0,0,2
1353,2016,5,18,6,18,45,292.83,37.0,1015.0,4.0,2,3
1354,2016,5,19,9,10,30,283.71,87.0,1014.0,5.0,6,2
1355,2016,5,19,9,21,00,288.72,93.0,1015.0,4.0,9,3
1356,2016,5,19,11,17,06,296.44,73.0,1018.0,1.0,0,4
1357,2016,5,19,12,2,00,292.45,82.0,1014.0,2.0,7,4
1358,2016,5,19,14,13,44,280.78,70.0,1014.0,8.0,0,2
1359,2016,5,19,15,12,00,279.05,81.0,1019.0,3.0,2,3
1360,2016,5,19,15,12,31,279.05,81.0,1019.0,3.0,2,5
1361,2016,5,20,16,10,21,276.25,74.0,1023.0,2.0,13,2
1362,2016,5,20,17,23,00,285.59,76.0,1020.0,2.0,9,4
1363,2016,5,20,19,22,54,294.17,30.0,1020.0,4.0,2,4
1364,2016,5,21,25,12,53,292.6,72.0,1018.0,4.0,0,2
1365,2016,5,21,25,22,00,301.753536,51.0,1016.0,5.0,0,1
1366,2016,5,21,29,18,02,301.2615316,58.0,1018.0,4.0,13,2
1367,2016,5,22,31,17,00,302.52,39.0,1016.0,4.0,0,0
1368,2016,5,22,31,17,51,302.52,39.0,1016.0,4.0,0,2
1369,2016,6,22,2,9,00,291.88,100.0,1015.0,2.0,9,4
1370,2016,6,22,2,21,00,299.98,54.0,1016.0,3.0,9,5
1371,2016,6,22,4,2,00,295.75,60.0,1016.0,2.0,11,0
1372,2016,6,22,5,9,46,291.73,93.0,1006.0,5.0,9,5
1373,2016,6,23,7,1,00,297.28,38.0,1005.0,4.0,13,5
1374,2016,6,23,10,12,25,293.44,63.0,1018.0,4.0,10,0
1375,2016,6,23,11,13,59,299.91,56.0,1017.0,1.0,14,1
1376,2016,6,24,13,20,40,305.86,22.0,1013.0,0.0,14,5
1377,2016,6,24,15,18,30,299.314,93.0,993.0,4.0,7,0
1378,2016,6,24,18,16,30,301.3,48.0,1021.0,3.0,14,1
1379,2016,6,24,19,17,23,303.2,50.0,1023.0,2.0,14,5
1380,2016,6,25,20,23,00,301.54,55.0,1015.0,2.0,7,0
1381,2016,6,25,21,11,00,294.83,95.0,1014.0,2.0,14,2
1382,2016,6,25,22,17,00,295.36,82.0,1014.0,0.0,0,0
1383,2016,6,25,24,8,15,293.55,91.0,1011.0,2.0,13,0
1384,2016,6,25,24,16,14,298.19,69.0,1018.0,1.0,0,4
1385,2016,7,27,5,14,30,295.96,88.0,1014.0,1.0,11,0
1386,2016,7,27,6,8,45,295.03,88.0,1013.0,2.0,11,0
1387,2016,7,27,7,21,00,299.28,78.0,1009.0,5.0,0,0
1388,2016,7,27,10,23,13,300.87,48.0,1016.0,1.0,13,5
1389,2016,7,28,14,1,00,293.63,88.0,1014.0,8.0,9,4
