,Description,DATE_year,DATE_month,DATE_day,Hour
30010,broken clouds,2016,3,4,23
30011,broken clouds,2016,3,5,0
30012,broken clouds,2016,3,5,1
30013,broken clouds,2016,3,5,2
30014,broken clouds,2016,3,5,3
30015,broken clouds,2016,3,5,4
30016,overcast clouds,2016,3,5,5
30017,overcast clouds,2016,3,5,6
30018,broken clouds,2016,3,5,7
30019,broken clouds,2016,3,5,8
30020,overcast clouds,2016,3,5,9
30021,overcast clouds,2016,3,5,10
30022,overcast clouds,2016,3,5,11
30023,overcast clouds,2016,3,5,12
30024,mist,2016,3,5,13
30025,light rain,2016,3,5,14
30026,mist,2016,3,5,15
30027,overcast clouds,2016,3,5,16
30028,haze,2016,3,5,17
30029,overcast clouds,2016,3,5,18
30030,haze,2016,3,5,19
30031,light rain,2016,3,5,20
30032,overcast clouds,2016,3,5,21
30033,overcast clouds,2016,3,5,22
30034,haze,2016,3,5,23
30035,overcast clouds,2016,3,6,0
30036,mist,2016,3,6,1
30037,scattered clouds,2016,3,6,2
30038,mist,2016,3,6,3
30039,overcast clouds,2016,3,6,4
30040,mist,2016,3,6,5
30041,mist,2016,3,6,6
30042,overcast clouds,2016,3,6,7
30043,broken clouds,2016,3,6,8
30044,overcast clouds,2016,3,6,9
30045,overcast clouds,2016,3,6,10
30046,overcast clouds,2016,3,6,11
30047,fog,2016,3,6,12
30048,overcast clouds,2016,3,6,13
30049,mist,2016,3,6,14
30050,sky is clear,2016,3,6,15
30051,sky is clear,2016,3,6,16
30052,sky is clear,2016,3,6,17
30053,scattered clouds,2016,3,6,18
30054,scattered clouds,2016,3,6,19
30055,sky is clear,2016,3,6,20
30056,scattered clouds,2016,3,6,21
30057,scattered clouds,2016,3,6,22
30058,sky is clear,2016,3,6,23
30059,sky is clear,2016,3,7,0
30060,sky is clear,2016,3,7,1
30061,sky is clear,2016,3,7,2
30062,sky is clear,2016,3,7,3
30063,sky is clear,2016,3,7,4
30064,sky is clear,2016,3,7,5
30065,sky is clear,2016,3,7,6
30066,sky is clear,2016,3,7,7
30067,sky is clear,2016,3,7,8
30068,sky is clear,2016,3,7,9
30069,broken clouds,2016,3,7,10
30070,scattered clouds,2016,3,7,11
30071,scattered clouds,2016,3,7,12
30072,light rain,2016,3,7,13
30073,broken clouds,2016,3,7,14
30074,broken clouds,2016,3,7,15
30075,broken clouds,2016,3,7,16
30076,light rain,2016,3,7,17
30077,scattered clouds,2016,3,7,18
30078,scattered clouds,2016,3,7,19
30079,broken clouds,2016,3,7,20
30080,overcast clouds,2016,3,7,21
30081,broken clouds,2016,3,7,22
30082,sky is clear,2016,3,7,23
30083,sky is clear,2016,3,8,0
30084,sky is clear,2016,3,8,1
30085,scattered clouds,2016,3,8,2
30086,sky is clear,2016,3,8,3
30087,sky is clear,2016,3,8,4
30088,sky is clear,2016,3,8,5
30089,sky is clear,2016,3,8,6
30090,sky is clear,2016,3,8,7
30091,sky is clear,2016,3,8,8
30092,scattered clouds,2016,3,8,9
30093,broken clouds,2016,3,8,10
30094,broken clouds,2016,3,8,11
30095,overcast clouds,2016,3,8,12
30096,broken clouds,2016,3,8,13
30097,sky is clear,2016,3,8,14
30098,sky is clear,2016,3,8,15
30099,sky is clear,2016,3,8,16
30100,scattered clouds,2016,3,8,17
30101,sky is clear,2016,3,8,18
30102,sky is clear,2016,3,8,19
30103,sky is clear,2016,3,8,20
30104,few clouds,2016,3,8,21
30105,scattered clouds,2016,3,8,22
30106,scattered clouds,2016,3,8,23
30107,sky is clear,2016,3,9,0
30108,few clouds,2016,3,9,1
30109,scattered clouds,2016,3,9,2
30110,few clouds,2016,3,9,3
30111,sky is clear,2016,3,9,4
30112,scattered clouds,2016,3,9,5
30113,scattered clouds,2016,3,9,6
30114,broken clouds,2016,3,9,7
30115,overcast clouds,2016,3,9,8
30116,scattered clouds,2016,3,9,9
30117,sky is clear,2016,3,9,10
30118,light rain,2016,3,9,11
30119,light rain,2016,3,9,12
30120,overcast clouds,2016,3,9,13
30121,light rain,2016,3,9,14
30122,overcast clouds,2016,3,9,15
30123,overcast clouds,2016,3,9,16
30124,light rain,2016,3,9,17
30125,overcast clouds,2016,3,9,18
30126,light rain,2016,3,9,19
30127,light intensity drizzle,2016,3,9,20
30128,moderate rain,2016,3,9,21
30129,mist,2016,3,9,22
30130,heavy intensity rain,2016,3,9,23
30131,mist,2016,3,10,0
30132,moderate rain,2016,3,10,1
30133,light intensity drizzle,2016,3,10,2
30134,moderate rain,2016,3,10,3
30135,drizzle,2016,3,10,4
30136,moderate rain,2016,3,10,5
30137,mist,2016,3,10,6
30138,moderate rain,2016,3,10,7
30139,drizzle,2016,3,10,8
30140,moderate rain,2016,3,10,9
30141,mist,2016,3,10,10
30142,heavy intensity rain,2016,3,10,11
30143,drizzle,2016,3,10,12
30144,moderate rain,2016,3,10,13
30145,light intensity drizzle,2016,3,10,14
30146,moderate rain,2016,3,10,15
30147,mist,2016,3,10,16
30148,heavy intensity rain,2016,3,10,17
30149,mist,2016,3,10,18
30150,mist,2016,3,10,19
30151,mist,2016,3,10,20
30152,mist,2016,3,10,21
30153,light rain,2016,3,10,22
30154,mist,2016,3,10,23
30155,light rain,2016,3,11,0
30156,light rain,2016,3,11,1
30157,light rain,2016,3,11,2
30158,sky is clear,2016,3,11,3
30159,sky is clear,2016,3,11,4
30160,sky is clear,2016,3,11,5
30161,sky is clear,2016,3,11,6
30162,overcast clouds,2016,3,11,7
30163,sky is clear,2016,3,11,8
30164,sky is clear,2016,3,11,9
30165,sky is clear,2016,3,11,10
30166,light rain,2016,3,11,11
30167,sky is clear,2016,3,11,12
30168,overcast clouds,2016,3,11,13
30169,mist,2016,3,11,14
30170,overcast clouds,2016,3,11,15
30171,scattered clouds,2016,3,11,16
30172,light rain,2016,3,11,17
30173,broken clouds,2016,3,11,18
30174,sky is clear,2016,3,11,19
30175,light rain,2016,3,11,20
30176,few clouds,2016,3,11,21
30177,scattered clouds,2016,3,11,22
30178,sky is clear,2016,3,11,23
30179,sky is clear,2016,3,12,0
30180,light rain,2016,3,12,1
30181,sky is clear,2016,3,12,2
30182,sky is clear,2016,3,12,3
30183,sky is clear,2016,3,12,4
30184,mist,2016,3,12,5
30185,mist,2016,3,12,6
30186,sky is clear,2016,3,12,7
30187,mist,2016,3,12,8
30188,mist,2016,3,12,9
30189,mist,2016,3,12,10
30190,sky is clear,2016,3,12,11
30191,mist,2016,3,12,12
30192,broken clouds,2016,3,12,13
30193,scattered clouds,2016,3,12,14
30194,scattered clouds,2016,3,12,15
30195,sky is clear,2016,3,12,16
30196,sky is clear,2016,3,12,17
30197,overcast clouds,2016,3,12,18
30198,overcast clouds,2016,3,12,19
30199,overcast clouds,2016,3,12,20
30200,overcast clouds,2016,3,12,21
30201,light rain,2016,3,12,22
30202,light rain,2016,3,12,23
30203,light intensity drizzle,2016,3,13,0
30204,light rain,2016,3,13,1
30205,light rain,2016,3,13,2
30206,light rain,2016,3,13,3
30207,light rain,2016,3,13,4
30208,mist,2016,3,13,5
30209,drizzle,2016,3,13,6
30210,light intensity drizzle,2016,3,13,7
30211,mist,2016,3,13,8
30212,moderate rain,2016,3,13,9
30213,drizzle,2016,3,13,10
30214,light intensity drizzle,2016,3,13,11
30215,light rain,2016,3,13,12
30216,mist,2016,3,13,13
30217,mist,2016,3,13,14
30218,light rain,2016,3,13,15
30219,mist,2016,3,13,16
30220,mist,2016,3,13,17
30221,mist,2016,3,13,18
30222,light rain,2016,3,13,19
30223,heavy intensity rain,2016,3,13,20
30224,moderate rain,2016,3,13,21
30225,heavy intensity rain,2016,3,13,22
30226,heavy intensity rain,2016,3,13,23
30227,light rain,2016,3,14,0
30228,moderate rain,2016,3,14,1
30229,moderate rain,2016,3,14,2
30230,drizzle,2016,3,14,3
30231,moderate rain,2016,3,14,4
30232,overcast clouds,2016,3,14,5
30233,overcast clouds,2016,3,14,6
30234,overcast clouds,2016,3,14,7
30235,mist,2016,3,14,8
30236,overcast clouds,2016,3,14,9
30237,mist,2016,3,14,10
30238,light rain,2016,3,14,11
30239,broken clouds,2016,3,14,12
30240,mist,2016,3,14,13
30241,mist,2016,3,14,14
30242,mist,2016,3,14,15
30243,mist,2016,3,14,16
30244,moderate rain,2016,3,14,17
30245,mist,2016,3,14,18
30246,light rain,2016,3,14,19
30247,light rain,2016,3,14,20
30248,light rain,2016,3,14,21
30249,light rain,2016,3,14,22
30250,overcast clouds,2016,3,14,23
30251,overcast clouds,2016,3,15,0
30252,moderate rain,2016,3,15,1
30253,overcast clouds,2016,3,15,2
30254,overcast clouds,2016,3,15,3
30255,overcast clouds,2016,3,15,4
30256,mist,2016,3,15,5
30257,mist,2016,3,15,6
30258,mist,2016,3,15,7
30259,overcast clouds,2016,3,15,8
30260,overcast clouds,2016,3,15,9
30261,overcast clouds,2016,3,15,10
30262,fog,2016,3,15,11
30263,few clouds,2016,3,15,12
30264,fog,2016,3,15,13
30265,fog,2016,3,15,14
30266,sky is clear,2016,3,15,15
30267,scattered clouds,2016,3,15,16
30268,sky is clear,2016,3,15,17
30269,sky is clear,2016,3,15,18
30270,sky is clear,2016,3,15,19
30271,sky is clear,2016,3,15,20
30272,sky is clear,2016,3,15,21
30273,sky is clear,2016,3,15,22
30274,sky is clear,2016,3,15,23
30275,sky is clear,2016,3,16,0
30276,sky is clear,2016,3,16,1
30277,sky is clear,2016,3,16,2
30278,few clouds,2016,3,16,3
30279,sky is clear,2016,3,16,4
30280,overcast clouds,2016,3,16,5
30281,moderate rain,2016,3,16,6
30282,sky is clear,2016,3,16,7
30283,scattered clouds,2016,3,16,8
30284,scattered clouds,2016,3,16,9
30285,sky is clear,2016,3,16,10
30286,few clouds,2016,3,16,11
30287,sky is clear,2016,3,16,12
30288,broken clouds,2016,3,16,13
30289,light rain,2016,3,16,14
30290,scattered clouds,2016,3,16,15
30291,few clouds,2016,3,16,16
30292,light rain,2016,3,16,17
30293,light rain,2016,3,16,18
30294,light rain,2016,3,16,19
30295,light rain,2016,3,16,20
30296,scattered clouds,2016,3,16,21
30297,scattered clouds,2016,3,16,22
30298,light rain,2016,3,16,23
30299,sky is clear,2016,3,17,0
30300,sky is clear,2016,3,17,1
30301,sky is clear,2016,3,17,2
30302,broken clouds,2016,3,17,3
30303,sky is clear,2016,3,17,4
30304,scattered clouds,2016,3,17,5
30305,broken clouds,2016,3,17,6
30306,sky is clear,2016,3,17,7
30307,broken clouds,2016,3,17,8
30308,sky is clear,2016,3,17,9
30309,sky is clear,2016,3,17,10
30310,sky is clear,2016,3,17,11
30311,sky is clear,2016,3,17,12
30312,scattered clouds,2016,3,17,13
30313,sky is clear,2016,3,17,14
30314,sky is clear,2016,3,17,15
30315,sky is clear,2016,3,17,16
30316,scattered clouds,2016,3,17,17
30317,broken clouds,2016,3,17,18
30318,broken clouds,2016,3,17,19
30319,broken clouds,2016,3,17,20
30320,scattered clouds,2016,3,17,21
30321,overcast clouds,2016,3,17,22
30322,scattered clouds,2016,3,17,23
30323,broken clouds,2016,3,18,0
30324,scattered clouds,2016,3,18,1
30325,scattered clouds,2016,3,18,2
30326,scattered clouds,2016,3,18,3
30327,scattered clouds,2016,3,18,4
30328,overcast clouds,2016,3,18,5
30329,scattered clouds,2016,3,18,6
30330,scattered clouds,2016,3,18,7
30331,scattered clouds,2016,3,18,8
30332,overcast clouds,2016,3,18,9
30333,broken clouds,2016,3,18,10
30334,overcast clouds,2016,3,18,11
30335,sky is clear,2016,3,18,12
30336,sky is clear,2016,3,18,13
30337,sky is clear,2016,3,18,14
30338,sky is clear,2016,3,18,15
30339,broken clouds,2016,3,18,16
30340,sky is clear,2016,3,18,17
30341,sky is clear,2016,3,18,18
30342,sky is clear,2016,3,18,19
30343,sky is clear,2016,3,18,20
30344,sky is clear,2016,3,18,21
30345,sky is clear,2016,3,18,22
30346,sky is clear,2016,3,18,23
30347,sky is clear,2016,3,19,0
30348,scattered clouds,2016,3,19,1
30349,broken clouds,2016,3,19,2
30350,overcast clouds,2016,3,19,3
30351,overcast clouds,2016,3,19,4
30352,overcast clouds,2016,3,19,5
30353,overcast clouds,2016,3,19,6
30354,overcast clouds,2016,3,19,7
30355,overcast clouds,2016,3,19,8
30356,overcast clouds,2016,3,19,9
30357,light rain,2016,3,19,10
30358,light rain,2016,3,19,11
30359,light rain,2016,3,19,12
30360,light rain,2016,3,19,13
30361,mist,2016,3,19,14
30362,mist,2016,3,19,15
30363,light rain,2016,3,19,16
30364,broken clouds,2016,3,19,17
30365,broken clouds,2016,3,19,18
30366,broken clouds,2016,3,19,19
30367,light rain,2016,3,19,20
30368,overcast clouds,2016,3,19,21
30369,light rain,2016,3,19,22
30370,light rain,2016,3,19,23
30371,overcast clouds,2016,3,20,0
30372,light rain,2016,3,20,1
30373,light rain,2016,3,20,2
30374,scattered clouds,2016,3,20,3
30375,sky is clear,2016,3,20,4
30376,light rain,2016,3,20,5
30377,scattered clouds,2016,3,20,6
30378,overcast clouds,2016,3,20,7
30379,light rain,2016,3,20,8
30380,overcast clouds,2016,3,20,9
30381,overcast clouds,2016,3,20,10
30382,sky is clear,2016,3,20,11
30383,sky is clear,2016,3,20,12
30384,sky is clear,2016,3,20,13
30385,sky is clear,2016,3,20,14
30386,few clouds,2016,3,20,15
30387,sky is clear,2016,3,20,16
30388,light rain,2016,3,20,17
30389,scattered clouds,2016,3,20,18
30390,light rain,2016,3,20,19
30391,light rain,2016,3,20,20
30392,overcast clouds,2016,3,20,21
30393,light rain,2016,3,20,22
30394,light rain,2016,3,20,23
30395,overcast clouds,2016,3,21,0
30396,sky is clear,2016,3,21,1
30397,few clouds,2016,3,21,2
30398,sky is clear,2016,3,21,3
30399,sky is clear,2016,3,21,4
30400,scattered clouds,2016,3,21,5
30401,sky is clear,2016,3,21,6
30402,few clouds,2016,3,21,7
30403,sky is clear,2016,3,21,8
30404,sky is clear,2016,3,21,9
30405,sky is clear,2016,3,21,10
30406,sky is clear,2016,3,21,11
30407,few clouds,2016,3,21,12
30408,sky is clear,2016,3,21,13
30409,sky is clear,2016,3,21,14
30410,sky is clear,2016,3,21,15
30411,few clouds,2016,3,21,16
30412,scattered clouds,2016,3,21,17
30413,scattered clouds,2016,3,21,18
30414,broken clouds,2016,3,21,19
30415,scattered clouds,2016,3,21,20
30416,scattered clouds,2016,3,21,21
30417,scattered clouds,2016,3,21,22
30418,few clouds,2016,3,21,23
30419,sky is clear,2016,3,22,0
30420,sky is clear,2016,3,22,1
30421,sky is clear,2016,3,22,2
30422,sky is clear,2016,3,22,3
30423,broken clouds,2016,3,22,4
30424,sky is clear,2016,3,22,5
30425,sky is clear,2016,3,22,6
30426,overcast clouds,2016,3,22,7
30427,sky is clear,2016,3,22,8
30428,sky is clear,2016,3,22,9
30429,sky is clear,2016,3,22,10
30430,sky is clear,2016,3,22,11
30431,sky is clear,2016,3,22,12
30432,sky is clear,2016,3,22,13
30433,sky is clear,2016,3,22,14
30434,sky is clear,2016,3,22,15
30435,sky is clear,2016,3,22,16
30436,broken clouds,2016,3,22,17
30437,broken clouds,2016,3,22,18
30438,sky is clear,2016,3,22,19
30439,sky is clear,2016,3,22,20
30440,sky is clear,2016,3,22,21
30441,sky is clear,2016,3,22,22
30442,sky is clear,2016,3,22,23
30443,sky is clear,2016,3,23,0
30444,sky is clear,2016,3,23,1
30445,sky is clear,2016,3,23,2
30446,sky is clear,2016,3,23,3
30447,sky is clear,2016,3,23,4
30448,sky is clear,2016,3,23,5
30449,sky is clear,2016,3,23,6
30450,overcast clouds,2016,3,23,7
30451,sky is clear,2016,3,23,8
30452,sky is clear,2016,3,23,9
30453,sky is clear,2016,3,23,10
30454,overcast clouds,2016,3,23,11
30455,sky is clear,2016,3,23,12
30456,sky is clear,2016,3,23,13
30457,sky is clear,2016,3,23,14
30458,broken clouds,2016,3,23,15
30459,broken clouds,2016,3,23,16
30460,overcast clouds,2016,3,23,17
30461,overcast clouds,2016,3,23,18
30462,overcast clouds,2016,3,23,19
30463,overcast clouds,2016,3,23,20
30464,overcast clouds,2016,3,23,21
30465,overcast clouds,2016,3,23,22
30466,light rain,2016,3,23,23
30467,overcast clouds,2016,3,24,0
30468,overcast clouds,2016,3,24,1
30469,light intensity drizzle,2016,3,24,2
30470,overcast clouds,2016,3,24,3
30471,overcast clouds,2016,3,24,4
30472,overcast clouds,2016,3,24,5
30473,overcast clouds,2016,3,24,6
30474,broken clouds,2016,3,24,7
30475,overcast clouds,2016,3,24,8
30476,broken clouds,2016,3,24,9
30477,light rain,2016,3,24,10
30478,light rain,2016,3,24,11
30479,overcast clouds,2016,3,24,12
30480,moderate rain,2016,3,24,13
30481,heavy intensity rain,2016,3,24,14
30482,mist,2016,3,24,15
30483,mist,2016,3,24,16
30484,moderate rain,2016,3,24,17
30485,heavy intensity rain,2016,3,24,18
30486,mist,2016,3,24,19
30487,moderate rain,2016,3,24,20
30488,light rain,2016,3,24,21
30489,scattered clouds,2016,3,24,22
30490,overcast clouds,2016,3,24,23
30491,overcast clouds,2016,3,25,0
30492,overcast clouds,2016,3,25,1
30493,light rain,2016,3,25,2
30494,mist,2016,3,25,3
30495,heavy intensity drizzle,2016,3,25,4
30496,mist,2016,3,25,5
30497,mist,2016,3,25,6
30498,light intensity drizzle,2016,3,25,7
30499,overcast clouds,2016,3,25,8
30500,overcast clouds,2016,3,25,9
30501,overcast clouds,2016,3,25,10
30502,overcast clouds,2016,3,25,11
30503,overcast clouds,2016,3,25,12
30504,overcast clouds,2016,3,25,13
30505,overcast clouds,2016,3,25,14
30506,overcast clouds,2016,3,25,15
30507,overcast clouds,2016,3,25,16
30508,light rain,2016,3,25,17
30509,broken clouds,2016,3,25,18
30510,broken clouds,2016,3,25,19
30511,light rain,2016,3,25,20
30512,scattered clouds,2016,3,25,21
30513,light rain,2016,3,25,22
30514,light rain,2016,3,25,23
30515,sky is clear,2016,3,26,0
30516,sky is clear,2016,3,26,1
30517,sky is clear,2016,3,26,2
30518,sky is clear,2016,3,26,3
30519,sky is clear,2016,3,26,4
30520,sky is clear,2016,3,26,5
30521,sky is clear,2016,3,26,6
30522,sky is clear,2016,3,26,7
30523,sky is clear,2016,3,26,8
30524,sky is clear,2016,3,26,9
30525,sky is clear,2016,3,26,10
30526,sky is clear,2016,3,26,11
30527,sky is clear,2016,3,26,12
30528,sky is clear,2016,3,26,13
30529,sky is clear,2016,3,26,14
30530,sky is clear,2016,3,26,15
30531,sky is clear,2016,3,26,16
30532,sky is clear,2016,3,26,17
30533,few clouds,2016,3,26,18
30534,sky is clear,2016,3,26,19
30535,sky is clear,2016,3,26,20
30536,sky is clear,2016,3,26,21
30537,sky is clear,2016,3,26,22
30538,sky is clear,2016,3,26,23
30539,sky is clear,2016,3,27,0
30540,sky is clear,2016,3,27,1
30541,few clouds,2016,3,27,2
30542,sky is clear,2016,3,27,3
30543,sky is clear,2016,3,27,4
30544,sky is clear,2016,3,27,5
30545,sky is clear,2016,3,27,6
30546,sky is clear,2016,3,27,7
30547,sky is clear,2016,3,27,8
30548,sky is clear,2016,3,27,9
30549,sky is clear,2016,3,27,10
30550,sky is clear,2016,3,27,11
30551,sky is clear,2016,3,27,12
30552,sky is clear,2016,3,27,13
30553,sky is clear,2016,3,27,14
30554,scattered clouds,2016,3,27,15
30555,sky is clear,2016,3,27,16
30556,sky is clear,2016,3,27,17
30557,sky is clear,2016,3,27,18
30558,sky is clear,2016,3,27,19
30559,scattered clouds,2016,3,27,20
30560,proximity thunderstorm,2016,3,27,21
30561,moderate rain,2016,3,27,22
30562,thunderstorm with rain,2016,3,27,23
30563,moderate rain,2016,3,28,0
30564,moderate rain,2016,3,28,1
30565,heavy intensity rain,2016,3,28,2
30566,mist,2016,3,28,3
30567,light rain,2016,3,28,4
30568,mist,2016,3,28,5
30569,light rain,2016,3,28,6
30570,overcast clouds,2016,3,28,7
30571,overcast clouds,2016,3,28,8
30572,overcast clouds,2016,3,28,9
30573,overcast clouds,2016,3,28,10
30574,overcast clouds,2016,3,28,11
30575,overcast clouds,2016,3,28,12
30576,overcast clouds,2016,3,28,13
30577,heavy intensity rain,2016,3,28,14
30578,overcast clouds,2016,3,28,15
30579,overcast clouds,2016,3,28,16
30580,overcast clouds,2016,3,28,17
30581,overcast clouds,2016,3,28,18
30582,overcast clouds,2016,3,28,19
30583,overcast clouds,2016,3,28,20
30584,overcast clouds,2016,3,28,21
30585,overcast clouds,2016,3,28,22
30586,overcast clouds,2016,3,28,23
30587,overcast clouds,2016,3,29,0
30588,overcast clouds,2016,3,29,1
30589,overcast clouds,2016,3,29,2
30590,sky is clear,2016,3,29,3
30591,sky is clear,2016,3,29,4
30592,sky is clear,2016,3,29,5
30593,sky is clear,2016,3,29,6
30594,sky is clear,2016,3,29,7
30595,sky is clear,2016,3,29,8
30596,sky is clear,2016,3,29,9
30597,sky is clear,2016,3,29,10
30598,mist,2016,3,29,11
30599,mist,2016,3,29,12
30600,sky is clear,2016,3,29,13
30601,few clouds,2016,3,29,14
30602,sky is clear,2016,3,29,15
30603,sky is clear,2016,3,29,16
30604,sky is clear,2016,3,29,17
30605,sky is clear,2016,3,29,18
30606,few clouds,2016,3,29,19
30607,few clouds,2016,3,29,20
30608,sky is clear,2016,3,29,21
30609,sky is clear,2016,3,29,22
30610,sky is clear,2016,3,29,23
30611,sky is clear,2016,3,30,0
30612,sky is clear,2016,3,30,1
30613,sky is clear,2016,3,30,2
30614,sky is clear,2016,3,30,3
30615,sky is clear,2016,3,30,4
30616,sky is clear,2016,3,30,5
30617,sky is clear,2016,3,30,6
30618,sky is clear,2016,3,30,7
30619,sky is clear,2016,3,30,8
30620,broken clouds,2016,3,30,9
30621,scattered clouds,2016,3,30,10
30622,sky is clear,2016,3,30,11
30623,sky is clear,2016,3,30,12
30624,sky is clear,2016,3,30,13
30625,sky is clear,2016,3,30,14
30626,sky is clear,2016,3,30,15
30627,overcast clouds,2016,3,30,16
30628,overcast clouds,2016,3,30,17
30629,overcast clouds,2016,3,30,18
30630,proximity thunderstorm,2016,3,30,19
30631,sky is clear,2016,3,30,20
30632,heavy intensity rain,2016,3,30,21
30633,heavy intensity rain,2016,3,30,22
30634,mist,2016,3,30,23
30635,moderate rain,2016,3,31,0
30636,moderate rain,2016,3,31,1
30637,mist,2016,3,31,2
30638,light rain,2016,3,31,3
30639,mist,2016,3,31,4
30640,mist,2016,3,31,5
30641,light rain,2016,3,31,6
30642,light rain,2016,3,31,7
30643,light rain,2016,3,31,8
30644,light rain,2016,3,31,9
30645,light intensity drizzle,2016,3,31,10
30646,mist,2016,3,31,11
30647,moderate rain,2016,3,31,12
30648,light intensity drizzle,2016,3,31,13
30649,heavy intensity rain,2016,3,31,14
30650,light rain,2016,3,31,15
30651,light rain,2016,3,31,16
30652,overcast clouds,2016,3,31,17
30653,overcast clouds,2016,3,31,18
30654,overcast clouds,2016,3,31,19
30655,overcast clouds,2016,3,31,20
30656,light rain,2016,3,31,21
30657,light rain,2016,3,31,22
30658,heavy intensity rain,2016,3,31,23
